Date,Open,High,Low,Close,Volume,"SMA(20)","SMA(50)","SMA(100)","SMA(200)","RSI(14)","MACDh(12,26,9)","Up","Down"
8/23/2021 2:12:00 PM ET,139.915,139.94,139.915,139.935,3104,139.86461000000028,139.78111200000006,139.76378400000013,139.70957700000002,65.02515821178176,0.0040300798559141995,3104,
8/23/2021 2:11:00 PM ET,139.91,139.9179,139.8901,139.9179,3430,139.85636000000028,139.77601200000007,139.76173400000013,139.70790200000002,63.03629760529132,0.0028834462312016668,3430,
8/23/2021 2:10:00 PM ET,139.9,139.9199,139.9,139.9158,1252,139.84746500000028,139.77025400000005,139.75995500000013,139.70611250000002,62.79503613219251,0.0020947077666995904,1252,
8/23/2021 2:09:00 PM ET,139.88,139.895,139.875,139.8817,1842,139.8399200000003,139.76493800000006,139.75874600000014,139.70438350000003,58.733808832317905,0.0004261545111932004,1842,
8/23/2021 2:08:00 PM ET,139.85,139.8899,139.845,139.88,5975,139.83633500000028,139.76030400000005,139.75752900000015,139.70235,58.52422354426091,0.0007592474123738653,5975,
8/23/2021 2:07:00 PM ET,139.885,139.885,139.8439,139.8439,1022,139.83158500000027,139.75630400000006,139.75622900000016,139.7004,53.90825127750596,0.0009606576554846286,1022,
8/23/2021 2:06:00 PM ET,139.91,139.9259,139.88,139.88,3240,139.82939000000027,139.75332600000004,139.75534000000013,139.6980805,60.12142103222197,0.004440435337036638,3240,
8/23/2021 2:05:00 PM ET,139.905,139.95,139.905,139.91,5565,139.82489000000027,139.74932600000005,139.75384000000014,139.6955805,65.99048236163574,0.005511883871758102,5565,
8/23/2021 2:04:00 PM ET,139.87,139.91,139.87,139.9082,1343,139.81939000000028,139.74652600000007,139.75214000000014,139.6932305,65.80449863166919,0.003288578609583547,1343,
8/23/2021 2:03:00 PM ET,139.81,139.875,139.81,139.87,6298,139.8114800000003,139.74536200000009,139.75035800000015,139.69068950000002,61.67430199531386,-0.0007475460107087412,6298,
8/23/2021 2:02:00 PM ET,139.805,139.815,139.7901,139.81,3021,139.8049750000003,139.7447620000001,139.74885800000013,139.6886895,53.479251112043094,-0.0036202344437547516,3021,
8/23/2021 2:01:00 PM ET,139.8,139.81,139.8,139.8,1990,139.80247500000033,139.7439620000001,139.74785800000012,139.68716450000002,51.88708901296132,-0.0021795340945044775,1990,
8/23/2021 2:00:00 PM ET,139.85,139.85,139.7947,139.8,8108,139.79797500000032,139.74303000000006,139.74675800000014,139.68548950000002,51.88708901296132,0.0009184134755834024,8108,
8/23/2021 1:59:00 PM ET,139.83,139.8456,139.83,139.8456,1205,139.7939750000003,139.74183000000005,139.74595800000014,139.68303950000004,59.955007927916256,0.005375215190906741,1205,
8/23/2021 1:58:00 PM ET,139.85,139.86,139.831,139.84,1100,139.7861950000003,139.74011800000008,139.74460200000013,139.68026150000003,59.23214054605669,0.006987686834406936,1100,
8/23/2021 1:57:00 PM ET,139.87,139.87,139.84,139.86,1446,139.77819500000027,139.73811800000007,139.7433020000001,139.67741150000003,63.00381822413181,0.00915993501747914,1446,
8/23/2021 1:56:00 PM ET,139.8875,139.8875,139.85,139.86,3620,139.77001500000026,139.73551800000007,139.7410020000001,139.67426150000003,63.00381822413181,0.009462466601821547,3620,
8/23/2021 1:55:00 PM ET,139.8382,139.8899,139.8382,139.86,6509,139.76201500000025,139.73331800000008,139.73890200000008,139.67116150000004,63.00381822413181,0.008826320189422001,6509,
8/23/2021 1:54:00 PM ET,139.83,139.845,139.83,139.8341,2076,139.75576500000025,139.73151800000008,139.73675200000008,139.66866150000004,60.38856698652499,0.006780169642517601,2076,
8/23/2021 1:53:00 PM ET,139.81,139.84,139.81,139.84,806,139.75406000000027,139.73043600000008,139.7349110000001,139.66609100000002,61.30525548529781,0.005324740800195911,806,
8/23/2021 1:52:00 PM ET,139.74,139.77,139.74,139.77,3897,139.75206000000026,139.72943600000008,139.73297000000008,139.66361600000005,53.53459078480584,0.001720345342941628,3897,
8/23/2021 1:51:00 PM ET,139.7547,139.7547,139.74,139.74,1598,139.74956000000026,139.73063600000006,139.73207000000008,139.66116600000004,49.49862050934444,0.002736192554811636,1598,
8/23/2021 1:50:00 PM ET,139.81,139.81,139.7649,139.7649,3468,139.74381000000022,139.73283600000008,139.7313690000001,139.65891600000003,53.04999919110551,0.006971993696026305,3468,
8/23/2021 1:49:00 PM ET,139.8,139.81,139.8,139.81,600,139.73756000000023,139.73393800000008,139.7303700000001,139.65604150000001,60.32996753372295,0.01041094957464781,600,
8/23/2021 1:48:00 PM ET,139.791,139.8,139.785,139.785,1415,139.72956000000025,139.73553600000005,139.7286690000001,139.65349150000003,57.31488392780566,0.010259578724304524,1415,
8/23/2021 1:47:00 PM ET,139.79,139.8,139.7832,139.8,1502,139.72331000000025,139.73703600000007,139.7272180000001,139.65081650000002,59.84920574121205,0.011567977425961641,1502,
8/23/2021 1:46:00 PM ET,139.8,139.8,139.79,139.79,2285,139.71523000000022,139.73803600000008,139.7259680000001,139.64776650000002,58.719237833927785,0.011060522671323392,2285,
8/23/2021 1:45:00 PM ET,139.76,139.81,139.76,139.8,4906,139.70922500000023,139.73803600000008,139.7248680000001,139.64466600000003,60.29491772186284,0.010285917854275947,4906,
8/23/2021 1:44:00 PM ET,139.73,139.75,139.73,139.75,2129,139.70472500000022,139.73743600000006,139.72296800000012,139.641916,54.64416846915624,0.007153728832094166,2129,
8/23/2021 1:43:00 PM ET,139.75,139.75,139.73,139.7399,1009,139.7032250000002,139.73743600000006,139.7215690000001,139.640216,53.40019616731031,0.006668580520305295,1009,
8/23/2021 1:42:00 PM ET,139.73,139.7701,139.73,139.76,2957,139.7006800000002,139.73783200000008,139.7202120000001,139.63851650000004,56.251210841444546,0.006410709487353414,2957,
8/23/2021 1:41:00 PM ET,139.72,139.74,139.71,139.71,2228,139.69668000000019,139.73743200000007,139.7187120000001,139.63576600000005,50.09699761578281,0.0034863567102991037,2228,
8/23/2021 1:40:00 PM ET,139.689,139.73,139.68,139.72,3430,139.6926800000002,139.73803200000006,139.71761200000012,139.63271600000004,51.440876639225344,0.0037131019628290542,3430,
8/23/2021 1:39:00 PM ET,139.6788,139.69,139.6788,139.69,1148,139.68918000000022,139.73803200000006,139.71611200000012,139.62921600000004,47.51906616703889,0.002851903493107596,1148,
8/23/2021 1:38:00 PM ET,139.705,139.71,139.675,139.68,2687,139.6871800000002,139.73803200000006,139.71461200000013,139.62571600000004,46.17349711282394,0.004413197236620809,2687,
8/23/2021 1:37:00 PM ET,139.71,139.71,139.6964,139.6964,2200,139.6871800000002,139.73843200000005,139.71361200000013,139.62216600000005,48.04958528157541,0.0076828931835376466,2200,
