Date,Open,High,Low,Close,Volume,"SMA(20)","SMA(50)","SMA(100)","SMA(200)","RSI(14)","MACDh(12,26,9)","Up","Down"
8/19/2021 12:16:00 PM ET,150.34,150.34,150.3,150.3,5621,150.31849500000007,150.3112160000001,150.267904,,47.81130035376555,-0.0022401094988491483,5621,
8/19/2021 12:15:00 PM ET,150.3401,150.36,150.335,150.34,13275,150.31799500000005,150.3104160000001,150.268634,,54.90056243193111,0.0008009923064934057,13275,
8/19/2021 12:14:00 PM ET,150.34,150.35,150.33,150.34,2399,150.31699500000008,150.30801600000007,150.268834,,54.90056243193111,0.0013068989387063738,2399,
8/19/2021 12:13:00 PM ET,150.32,150.35,150.31,150.35,12816,150.31699500000008,150.30511600000008,150.268234,,56.71326163056316,0.0018013446891822858,12816,
8/19/2021 12:12:00 PM ET,150.32,150.33,150.3,150.33,13338,150.31599500000007,150.30221600000007,150.266834,,53.885576520869684,0.0012227220208427172,13338,
8/19/2021 12:11:00 PM ET,150.32,150.33,150.3,150.31,17000,150.31349500000007,150.29921600000006,150.26583399999998,,50.90771319574235,0.002041557160912746,17000,
8/19/2021 12:10:00 PM ET,150.3621,150.3621,150.31,150.31,17789,150.30849500000008,150.29679600000006,150.264133,,50.90771319574235,0.0050259345818436975,17789,
8/19/2021 12:09:00 PM ET,150.36,150.37,150.3571,150.365,16585,150.3044950000001,150.29379600000004,150.261833,,60.11205855118802,0.009186794010763215,16585,
8/19/2021 12:08:00 PM ET,150.3899,150.4,150.355,150.36,19856,150.29899500000008,150.28969600000005,150.258783,,59.49382411446672,0.009294953980534126,19856,
8/19/2021 12:07:00 PM ET,150.36,150.3899,150.35,150.385,10634,150.29149500000008,150.28729600000005,150.25588299999998,,64.1070266719984,0.009070667503027707,10634,
8/19/2021 12:06:00 PM ET,150.3196,150.36,150.31,150.36,14311,150.28324500000005,150.28459600000005,150.253033,,61.322134016448416,0.005313990713567434,14311,
8/19/2021 12:05:00 PM ET,150.31,150.31,150.29,150.31,14015,150.27679500000005,150.28199600000005,150.25013299999998,,54.81064208955918,0.0013596338670380163,14015,
8/19/2021 12:04:00 PM ET,150.26,150.31,150.25,150.31,23071,150.27204500000008,150.28119600000005,150.24763299999998,,54.81064208955918,-1.4606349877400397E-05,23071,
8/19/2021 12:03:00 PM ET,150.27,150.28,150.27,150.27,10845,150.27004500000007,150.28039600000005,150.24553299999997,,48.873387977210314,-0.002243416275552552,10845,
8/19/2021 12:02:00 PM ET,150.24,150.2649,150.24,150.2649,10238,150.27004500000007,150.28019600000005,150.24313299999997,,48.06553821201052,-0.0015765696113157414,10238,
8/19/2021 12:01:00 PM ET,150.29,150.3,150.25,150.25,12841,150.27130000000005,150.28009800000007,150.240784,,45.73960103592127,9.2780468418202E-05,12841,
8/19/2021 12:00:00 PM ET,150.31,150.31,150.275,150.3,23749,150.27280000000007,150.28009800000007,150.23833399999998,,53.15799690654913,0.004214046010368198,23749,
8/19/2021 11:59:00 AM ET,150.31,150.315,150.3,150.315,9707,150.27180000000007,150.27909800000006,150.235334,,55.67336577726101,0.005294880941628317,9707,
8/19/2021 11:58:00 AM ET,150.29,150.34,150.29,150.31,18488,150.27155000000008,150.27791600000006,150.231484,,55.014495784215455,0.005013410098894009,18488,
