Date,Open,High,Low,Close,Volume,"SMA(20)","SMA(50)","SMA(100)","SMA(200)","RSI(14)","MACDh(12,26,9)","Up","Down"
8/20/2021 11:16:00 AM ET,166.75,166.7781,166.74,166.77,5380,166.73855500000002,166.66088599999992,166.65768900000015,166.56607249999993,54.78522530254659,-0.000517769302466612,5380,
8/20/2021 11:15:00 AM ET,166.75,166.79,166.75,166.768,10081,166.74005500000004,166.65648599999994,166.6588880000001,166.56417199999996,54.56978151443027,0.0005614267763092949,10081,
8/20/2021 11:14:00 AM ET,166.79,166.8,166.75,166.75,7196,166.74265500000004,166.65262599999994,166.6605080000001,166.56228149999998,52.68568119414312,0.002044255761230563,7196,
8/20/2021 11:13:00 AM ET,166.8,166.84,166.8,166.8,14811,166.74415500000003,166.65082599999994,166.6623070000001,166.56073099999998,58.9967042212742,0.005678176737684549,14811,
8/20/2021 11:12:00 AM ET,166.85,166.85,166.8,166.8,4443,166.74165500000004,166.64602599999995,166.66330700000015,166.55878099999998,58.9967042212742,0.005523936567245022,4443,
8/20/2021 11:11:00 AM ET,166.8,166.87,166.79,166.84,24627,166.73865500000005,166.64062599999994,166.66400700000014,166.55693099999996,64.31056418217923,0.004450314569377209,24627,
8/20/2021 11:10:00 AM ET,166.75,166.7949,166.75,166.7949,5649,166.73515500000002,166.63242599999995,166.66420700000015,166.5546805,60.59461471556742,-0.0020529857349161074,5649,
8/20/2021 11:09:00 AM ET,166.705,166.74,166.7,166.74,4969,166.73365500000006,166.62712799999994,166.66495800000013,166.55281349999998,55.338366862412784,-0.007994268349675072,4969,
8/20/2021 11:08:00 AM ET,166.71,166.735,166.71,166.71,3931,166.73665500000004,166.62352799999994,166.6636580000001,166.5511635,52.09604715794942,-0.01155161723463538,3931,
8/20/2021 11:07:00 AM ET,166.68,166.72,166.6699,166.71,14021,166.73965500000003,166.62022599999992,166.66280800000013,166.549563,52.09604715794942,-0.013572327283411869,14021,
8/20/2021 11:06:00 AM ET,166.7,166.71,166.65,166.6699,26181,166.74331500000002,166.61742599999994,166.66205800000012,166.54800450000002,47.721884695955616,-0.01606894641124404,26181,
8/20/2021 11:05:00 AM ET,166.71,166.725,166.71,166.715,2911,166.74832000000004,166.61682599999992,166.6613590000001,166.54665500000002,52.75241014519372,-0.015082493523746333,2911,
8/20/2021 11:04:00 AM ET,166.7,166.71,166.68,166.7099,10027,166.74807000000004,166.61512599999995,166.66025900000008,166.54517950000005,52.2235773962603,-0.017354802512915407,10027,
8/20/2021 11:03:00 AM ET,166.62,166.7,166.61,166.6986,123663,166.74707500000005,166.61322799999994,166.65911000000008,166.54373050000007,51.0974334171446,-0.01957984299361514,123663,
8/20/2021 11:02:00 AM ET,166.69,166.69,166.6399,166.6399,6262,166.74414000000004,166.61105599999996,166.65802400000007,166.54238750000005,44.82399696799283,-0.020975210068409397,6262,
8/20/2021 11:01:00 AM ET,166.65,166.6806,166.65,166.6699,3154,166.74114500000002,166.609458,166.65727100000012,166.54158800000005,47.729769805384734,-0.01617518511927797,3154,
8/20/2021 11:00:00 AM ET,166.74,166.74,166.66,166.66,12135,166.73065000000003,166.60905999999994,166.6562720000001,166.54078850000005,46.67039733182505,-0.01099969665520513,12135,
8/20/2021 10:59:00 AM ET,166.7809,166.7809,166.74,166.755,7209,166.71917500000004,166.60745999999995,166.6555720000001,166.53994750000004,56.95622361309825,-0.0016543056552584604,7209,
8/20/2021 10:58:00 AM ET,166.8,166.81,166.76,166.77,6627,166.70542500000005,166.60615999999993,166.6537220000001,166.53868600000004,58.85812085979053,0.0028416346100615664,6627,
8/20/2021 10:57:00 AM ET,166.8,166.84,166.79,166.8,5817,166.69242500000001,166.60255999999993,166.6517220000001,166.53738600000008,62.74947992705771,0.00736391145148152,5817,
8/20/2021 10:56:00 AM ET,166.81,166.82,166.79,166.8,10491,166.67542500000002,166.59955999999994,166.6495220000001,166.53598600000004,62.74947992705771,0.010033040802047456,10491,
8/20/2021 10:55:00 AM ET,166.78,166.82,166.74,166.82,7824,166.658175,166.59395999999998,166.6470220000001,166.53443600000003,65.22845037316706,0.012603644606317882,7824,
8/20/2021 10:54:00 AM ET,166.755,166.78,166.745,166.78,10594,166.635175,166.58825999999996,166.64440500000012,166.53281100000004,62.47534223050941,0.012802179573785433,10594,
8/20/2021 10:53:00 AM ET,166.74,166.77,166.735,166.75,121854,166.618175,166.58405999999997,166.64210500000013,166.53151100000002,60.285435546675046,0.015354504134709804,121854,
8/20/2021 10:52:00 AM ET,166.77,166.77,166.71,166.74,6654,166.604175,166.58105999999995,166.63985500000013,166.530561,59.55485290362679,0.02047709741856136,6654,
8/20/2021 10:51:00 AM ET,166.77,166.82,166.7649,166.77,7274,166.59067499999998,166.57705999999996,166.63785500000012,166.52971100000002,62.771618724863096,0.027291473468932424,7274,
8/20/2021 10:50:00 AM ET,166.8,166.85,166.7649,166.7649,25970,166.57117499999998,166.57245999999995,166.63554400000012,166.52886100000003,62.451464282139824,0.03223681729040369,25970,
8/20/2021 10:49:00 AM ET,166.78,166.8074,166.78,166.8,7820,166.55992999999998,166.56776199999996,166.63324500000013,166.52806150000004,66.08332799349408,0.03745965447611099,7820,
8/20/2021 10:48:00 AM ET,166.79,166.79,166.77,166.77,3518,166.54767999999996,166.56436199999996,166.63084100000015,166.52711150000002,64.44216513078827,0.03871253448207918,3518,
8/20/2021 10:47:00 AM ET,166.77,166.7832,166.75,166.7832,4449,166.53517999999997,166.56126199999994,166.62844100000012,166.52632000000006,65.74188144814445,0.04029132249431247,4449,
8/20/2021 10:46:00 AM ET,166.72,166.79,166.71,166.77,11304,166.52475499999997,166.55659799999995,166.62550900000014,166.52560350000007,65.08804683039983,0.038000265226423,11304,
8/20/2021 10:45:00 AM ET,166.69,166.71,166.65,166.71,17798,166.513755,166.55219799999995,166.62240900000012,166.5249335000001,62.02928383727119,0.03256117531480991,17798,
8/20/2021 10:44:00 AM ET,166.63,166.71,166.63,166.69,25120,166.507005,166.54759799999997,166.61960900000014,166.52463550000007,60.97087224389494,0.02745772180604303,25120,
8/20/2021 10:43:00 AM ET,166.57,166.6399,166.57,166.6399,17423,166.50550499999997,166.54499799999996,166.61709500000015,166.52443550000007,58.264853576672756,0.019362272216406993,17423,
8/20/2021 10:42:00 AM ET,166.47,166.58,166.47,166.58,6038,166.50150999999997,166.54379999999998,166.61479600000018,166.52448600000008,54.784410343878655,0.010334876379066223,6038,
